Order ID,Order Date,Outlet ID,Outlet Type,Outlet Size,Outlet Location,Establishment Year,Product ID,Item Type,Item Fat Content,Units,Sales,Rating,Item Visibility
ORD100608,30-10-2024,OUT013,Supermarket Type 2,Small,Tier 2,2022,SKU4034,Household,Low Fat,2,11.58,4.5,0.045
ORD100609,16-08-2023,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU1225,Snacks,Low Fat,2,7.13,4.3,0.083
ORD100610,14-10-2023,OUT012,Convenience Store,Small,Tier 2,2006,SKU5441,Beverages,Regular,1,2.73,4.3,0.128
ORD100611,10-12-2024,OUT004,Convenience Store,Small,Tier 3,2005,SKU5829,Produce,Low Fat,5,10.62,4,0.103
ORD100612,16-09-2023,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU9290,Frozen,Regular,1,6.09,3,0.073
ORD100613,10-05-2024,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU7993,Snacks,Regular,2,6.95,4.4,0.077
ORD100614,22-02-2024,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU5609,Personal Care,Regular,1,3.53,5,0.107
ORD100615,05-03-2022,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU3448,Snacks,Low Fat,1,3.07,3.8,0.013
ORD100616,08-04-2022,OUT011,Grocery Store,Medium,Tier 3,2007,SKU1324,Frozen,Regular,4,26.02,3.8,0.103
ORD100617,24-08-2022,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU3732,Personal Care,Regular,1,4.24,4.2,0.086
ORD100618,21-11-2024,OUT009,Grocery Store,Medium,Tier 1,2018,SKU4405,Snacks,Low Fat,1,2.49,3.7,0.061
ORD100619,23-06-2022,OUT015,Grocery Store,Small,Tier 2,2012,SKU9000,Produce,Low Fat,9,17.79,5,0.09
ORD100620,12-03-2022,OUT015,Grocery Store,Small,Tier 2,2012,SKU7303,Snacks,Regular,1,3.04,4.4,0.062
ORD100621,05-02-2022,OUT015,Grocery Store,Small,Tier 2,2012,SKU3623,Canned Foods,Low Fat,1,2.91,3.2,0.035
ORD100622,22-03-2022,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU3066,Produce,Regular,4,7.05,3.8,0.111
ORD100623,10-10-2022,OUT009,Grocery Store,Medium,Tier 1,2018,SKU2586,Beverages,Low Fat,1,2.85,4.7,0.086
ORD100624,14-04-2024,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU3365,Snacks,Low Fat,7,21.99,3.7,0.031
ORD100625,10-05-2024,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU9444,Snacks,Low Fat,2,7.11,3.9,0.052
ORD100626,03-05-2022,OUT015,Grocery Store,Small,Tier 2,2012,SKU1527,Produce,Regular,1,2.47,4.5,0.01
ORD100627,19-12-2024,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU8646,Dairy,Regular,2,4.95,4.3,0.037
ORD100628,03-04-2023,OUT010,Grocery Store,Small,Tier 1,2019,SKU1842,Bakery,Low Fat,2,7.05,3.7,0.048
ORD100629,29-03-2022,OUT014,Grocery Store,Large,Tier 3,2018,SKU8621,Household,Low Fat,1,4.26,4.1,0.051
ORD100630,08-08-2023,OUT011,Grocery Store,Medium,Tier 3,2007,SKU1244,Frozen,Low Fat,1,5.53,4.3,0.061
ORD100631,28-06-2022,OUT018,Supermarket Type 2,Small,Tier 1,2015,SKU6811,Produce,Regular,1,1.66,4.4,0.026
ORD100632,12-02-2022,OUT004,Convenience Store,Small,Tier 3,2005,SKU1413,Frozen,Regular,2,12.52,3.3,0.097
ORD100633,06-11-2024,OUT009,Grocery Store,Medium,Tier 1,2018,SKU4924,Canned Foods,Regular,2,5.5,3.6,0.055
ORD100634,10-01-2023,OUT004,Convenience Store,Small,Tier 3,2005,SKU3503,Snacks,Regular,4,7.64,3.4,0.066
ORD100635,12-10-2023,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU6792,Bakery,Regular,1,3.94,5,0.1
ORD100636,18-04-2023,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU4894,Bakery,Low Fat,1,3.54,4.5,0.03
ORD100637,12-10-2024,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU9103,Dairy,Regular,6,10.55,2.5,0.042
ORD100638,28-10-2024,OUT015,Grocery Store,Small,Tier 2,2012,SKU6009,Snacks,Regular,1,3.34,3.7,0.113
ORD100639,20-08-2022,OUT018,Supermarket Type 2,Small,Tier 1,2015,SKU2694,Canned Foods,Low Fat,1,2.64,4.1,0.046
ORD100640,27-06-2023,OUT011,Grocery Store,Medium,Tier 3,2007,SKU7372,Household,Low Fat,1,4.96,4,0.086
ORD100641,25-08-2024,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU8257,Dairy,Regular,1,1.96,4.4,0.108
ORD100642,04-08-2023,OUT011,Grocery Store,Medium,Tier 3,2007,SKU9116,Dairy,Regular,1,1.85,3.4,0.073
ORD100643,10-01-2022,OUT016,Grocery Store,Medium,Tier 2,2017,SKU6642,Dairy,Low Fat,1,2.32,3.7,0.104
ORD100644,27-07-2023,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU4873,Snacks,Low Fat,1,2.71,4.1,0.063
ORD100645,09-11-2024,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU1817,Household,Regular,4,16.83,5,0.02
ORD100646,13-05-2023,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU1576,Bakery,Low Fat,3,10.2,3.3,0.054
ORD100647,19-06-2024,OUT010,Grocery Store,Small,Tier 1,2019,SKU9009,Snacks,Low Fat,3,10.3,4.3,0.027
ORD100648,14-11-2023,OUT016,Grocery Store,Medium,Tier 2,2017,SKU4801,Snacks,Low Fat,1,2.99,3.2,0.084
ORD100649,01-07-2024,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU7798,Frozen,Regular,1,7.46,4.2,0.05
ORD100650,17-12-2024,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU2066,Dairy,Regular,1,1.73,3.8,0.086
ORD100651,04-07-2023,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU4490,Household,Regular,1,4.83,2.4,0.07
ORD100652,21-03-2024,OUT011,Grocery Store,Medium,Tier 3,2007,SKU4468,Bakery,Low Fat,1,3.84,3.8,0.052
ORD100653,08-02-2023,OUT010,Grocery Store,Small,Tier 1,2019,SKU7792,Snacks,Regular,7,20.15,4,0.085
ORD100654,26-01-2023,OUT014,Grocery Store,Large,Tier 3,2018,SKU5572,Personal Care,Regular,3,12.39,4,0.117
ORD100655,24-02-2023,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU2523,Snacks,Regular,2,5.77,4.5,0.117
ORD100656,23-08-2023,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU8476,Household,Regular,1,4.5,4.1,0.077
ORD100657,25-08-2024,OUT016,Grocery Store,Medium,Tier 2,2017,SKU8860,Personal Care,Regular,1,3.2,4.1,0.081
ORD100658,26-10-2023,OUT013,Supermarket Type 2,Small,Tier 2,2022,SKU7883,Household,Low Fat,1,4.81,3.4,0.065
ORD100659,30-12-2024,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU9306,Snacks,Regular,9,22.42,4.2,0.089
ORD100660,24-09-2023,OUT010,Grocery Store,Small,Tier 1,2019,SKU4285,Personal Care,Low Fat,2,8.36,4.7,0.086
ORD100661,06-03-2022,OUT020,Convenience Store,Medium,Tier 3,2013,SKU8257,Bakery,Low Fat,3,10.57,4.4,0.142
ORD100662,11-06-2023,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU1687,Dairy,Low Fat,1,1.63,3.2,0.086
ORD100663,19-01-2023,OUT013,Supermarket Type 2,Small,Tier 2,2022,SKU8533,Beverages,Regular,1,2.56,4.2,0.11
ORD100664,17-01-2023,OUT020,Convenience Store,Medium,Tier 3,2013,SKU8702,Bakery,Low Fat,1,3.24,3.9,0.066
ORD100665,07-07-2022,OUT018,Supermarket Type 2,Small,Tier 1,2015,SKU9896,Dairy,Regular,4,8.63,4.3,0.074
ORD100666,20-11-2023,OUT013,Supermarket Type 2,Small,Tier 2,2022,SKU5276,Snacks,Regular,1,4.18,4.2,0.136
ORD100667,07-12-2022,OUT004,Convenience Store,Small,Tier 3,2005,SKU4326,Snacks,Regular,1,2.86,4.2,0.015
ORD100668,10-10-2023,OUT015,Grocery Store,Small,Tier 2,2012,SKU7365,Personal Care,Low Fat,1,4.79,3.4,0.065
ORD100669,01-12-2023,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU5319,Dairy,Regular,1,1.52,4.1,0.113
ORD100670,10-01-2023,OUT018,Supermarket Type 2,Small,Tier 1,2015,SKU1559,Bakery,Regular,1,3.54,4.2,0.072
ORD100671,19-12-2024,OUT010,Grocery Store,Small,Tier 1,2019,SKU9997,Dairy,Regular,3,6.01,4.3,0.051
ORD100672,08-05-2022,OUT004,Convenience Store,Small,Tier 3,2005,SKU7532,Produce,Regular,1,1.35,4.4,0.073
ORD100673,29-09-2022,OUT018,Supermarket Type 2,Small,Tier 1,2015,SKU9977,Bakery,Low Fat,4,18,4.3,0.043
ORD100674,09-04-2023,OUT009,Grocery Store,Medium,Tier 1,2018,SKU5786,Bakery,Low Fat,1,4.07,3.8,0.095
ORD100675,22-12-2022,OUT011,Grocery Store,Medium,Tier 3,2007,SKU9645,Personal Care,Low Fat,1,4.71,4,0.061
ORD100676,05-11-2023,OUT020,Convenience Store,Medium,Tier 3,2013,SKU6489,Frozen,Regular,6,38.48,5,0.104
ORD100677,12-05-2022,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU4728,Frozen,Regular,4,22.94,4,0.072
ORD100678,23-07-2024,OUT020,Convenience Store,Medium,Tier 3,2013,SKU8603,Household,Regular,3,15.47,4.5,0.125
ORD100679,10-12-2023,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU5723,Produce,Regular,1,1.91,3.9,0.096
ORD100680,05-06-2022,OUT015,Grocery Store,Small,Tier 2,2012,SKU2542,Produce,Low Fat,1,1.83,4.9,0.125
ORD100681,11-05-2023,OUT018,Supermarket Type 2,Small,Tier 1,2015,SKU7677,Snacks,Regular,1,2.79,3.4,0.098
ORD100682,24-04-2023,OUT014,Grocery Store,Large,Tier 3,2018,SKU4603,Snacks,Regular,1,2.23,4.5,0.069
ORD100683,04-03-2024,OUT010,Grocery Store,Small,Tier 1,2019,SKU2578,Beverages,Regular,2,4.86,3.1,0.091
ORD100684,01-01-2023,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU1519,Produce,Low Fat,1,1.9,4,0.056
ORD100685,31-10-2023,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU1238,Snacks,Regular,2,5.33,5,0.086
ORD100686,13-06-2022,OUT010,Grocery Store,Small,Tier 1,2019,SKU3196,Dairy,Regular,1,2.09,4.2,0.054
ORD100687,27-06-2024,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU1224,Canned Foods,Low Fat,1,2.98,5,0.043
ORD100688,01-01-2022,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU4012,Frozen,Regular,2,11.74,4,0.093
ORD100689,22-07-2023,OUT012,Convenience Store,Small,Tier 2,2006,SKU9455,Canned Foods,Low Fat,1,2.9,4.3,0.051
ORD100690,10-01-2023,OUT010,Grocery Store,Small,Tier 1,2019,SKU1855,Snacks,Regular,2,6.08,3.8,0.07
ORD100691,25-12-2022,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU3065,Produce,Regular,1,2.02,3.7,0.144
ORD100692,13-12-2022,OUT014,Grocery Store,Large,Tier 3,2018,SKU7978,Household,Low Fat,1,5.23,3.9,0.112
ORD100693,22-09-2022,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU8750,Meat,Regular,1,7.71,4.4,0.063
ORD100694,30-12-2022,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU7062,Frozen,Low Fat,1,4.7,3,0.114
ORD100695,11-07-2023,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU7382,Dairy,Low Fat,1,1.73,3.4,0.087
ORD100696,11-08-2024,OUT012,Convenience Store,Small,Tier 2,2006,SKU9066,Household,Low Fat,3,19.8,4.3,0.01
ORD100697,19-03-2023,OUT011,Grocery Store,Medium,Tier 3,2007,SKU1787,Dairy,Regular,4,9.06,4.5,0.066
ORD100698,18-10-2022,OUT020,Convenience Store,Medium,Tier 3,2013,SKU9254,Snacks,Low Fat,1,2.55,3.8,0.105
ORD100699,28-08-2023,OUT012,Convenience Store,Small,Tier 2,2006,SKU4754,Beverages,Regular,1,1.84,3.2,0.118
ORD100700,26-10-2023,OUT011,Grocery Store,Medium,Tier 3,2007,SKU2225,Personal Care,Low Fat,1,4.13,4.1,0.097
ORD100701,04-02-2023,OUT013,Supermarket Type 2,Small,Tier 2,2022,SKU3179,Dairy,Regular,3,4.86,4.2,0.124
ORD100702,05-02-2022,OUT018,Supermarket Type 2,Small,Tier 1,2015,SKU9933,Frozen,Low Fat,2,11.92,3.8,0.039
ORD100703,16-04-2023,OUT009,Grocery Store,Medium,Tier 1,2018,SKU1107,Frozen,Regular,5,24.52,3.2,0.052
ORD100704,14-03-2024,OUT011,Grocery Store,Medium,Tier 3,2007,SKU9002,Household,Regular,1,5.83,4.5,0.086
ORD100705,14-01-2023,OUT013,Supermarket Type 2,Small,Tier 2,2022,SKU4477,Household,Regular,1,5.31,4,0.049
ORD100706,29-01-2024,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU7697,Bakery,Regular,1,4.12,3.4,0.101
ORD100707,14-08-2022,OUT011,Grocery Store,Medium,Tier 3,2007,SKU4437,Canned Foods,Regular,3,6.43,4,0.043
ORD100708,14-07-2023,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU8683,Produce,Regular,2,3.64,4.7,0.119
ORD100709,08-11-2023,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU8416,Snacks,Regular,1,2.29,3.7,0.05
ORD100710,13-03-2022,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU3416,Meat,Low Fat,3,21.81,4.7,0.039
ORD100711,14-12-2024,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU6090,Personal Care,Low Fat,3,11.83,3.7,0.039
ORD100712,04-05-2022,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU5182,Beverages,Low Fat,2,5.87,4.7,0.079
ORD100713,24-12-2024,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU9662,Snacks,Regular,1,3.62,4.5,0.076
ORD100714,03-07-2023,OUT014,Grocery Store,Large,Tier 3,2018,SKU4680,Meat,Regular,1,6.92,3.9,0.082
ORD100715,31-01-2024,OUT014,Grocery Store,Large,Tier 3,2018,SKU7577,Household,Regular,2,9.68,4.3,0.137
ORD100716,12-10-2024,OUT020,Convenience Store,Medium,Tier 3,2013,SKU1111,Household,Regular,1,5.71,4.1,0.044
ORD100717,09-10-2024,OUT011,Grocery Store,Medium,Tier 3,2007,SKU9756,Produce,Regular,1,1.27,3.6,0.103
ORD100718,19-06-2024,OUT015,Grocery Store,Small,Tier 2,2012,SKU2842,Beverages,Regular,1,3.14,3.5,0.012
ORD100719,20-04-2022,OUT004,Convenience Store,Small,Tier 3,2005,SKU8913,Frozen,Regular,1,6.44,4.6,0.082
ORD100720,14-12-2024,OUT004,Convenience Store,Small,Tier 3,2005,SKU4355,Meat,Regular,3,28.81,3.6,0.059
ORD100721,09-09-2023,OUT013,Supermarket Type 2,Small,Tier 2,2022,SKU3781,Snacks,Regular,4,11.71,3.8,0.142
ORD100722,20-08-2023,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU4381,Canned Foods,Regular,1,2.63,4.4,0.099
ORD100723,13-05-2022,OUT020,Convenience Store,Medium,Tier 3,2013,SKU1080,Dairy,Regular,4,8.37,3.1,0.092
ORD100724,28-08-2023,OUT014,Grocery Store,Large,Tier 3,2018,SKU5695,Canned Foods,Regular,1,2.55,3.7,0.055
ORD100725,18-01-2022,OUT015,Grocery Store,Small,Tier 2,2012,SKU2353,Beverages,Regular,1,3.04,4.4,0.047
ORD100726,07-08-2022,OUT010,Grocery Store,Small,Tier 1,2019,SKU2399,Bakery,Regular,1,3.74,3.9,0.045
ORD100727,18-04-2022,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU8568,Beverages,Low Fat,1,1.73,3.5,0.05
ORD100728,26-09-2022,OUT016,Grocery Store,Medium,Tier 2,2017,SKU3577,Dairy,Low Fat,1,1.81,3.7,0.069
ORD100729,04-01-2022,OUT009,Grocery Store,Medium,Tier 1,2018,SKU1364,Beverages,Low Fat,1,2.34,3.8,0.106
ORD100730,31-08-2023,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU8977,Dairy,Low Fat,1,1.87,3.8,0.073
ORD100731,12-07-2024,OUT013,Supermarket Type 2,Small,Tier 2,2022,SKU6333,Frozen,Regular,4,23.2,5,0.083
ORD100732,20-06-2024,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU2501,Meat,Regular,5,41.64,3.6,0.109
ORD100733,19-11-2022,OUT009,Grocery Store,Medium,Tier 1,2018,SKU7040,Bakery,Regular,8,28.7,4,0.095
ORD100734,27-02-2022,OUT012,Convenience Store,Small,Tier 2,2006,SKU9411,Produce,Low Fat,1,2.06,3.4,0.095
ORD100735,07-06-2023,OUT015,Grocery Store,Small,Tier 2,2012,SKU9736,Dairy,Regular,3,5.36,4,0.095
ORD100736,17-07-2022,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU7212,Snacks,Regular,2,6.23,4.6,0.09
ORD100737,06-12-2024,OUT009,Grocery Store,Medium,Tier 1,2018,SKU9246,Household,Regular,1,5.67,3.8,0.143
ORD100738,14-11-2022,OUT015,Grocery Store,Small,Tier 2,2012,SKU8926,Snacks,Low Fat,2,3.63,3.6,0.095
ORD100739,13-09-2023,OUT004,Convenience Store,Small,Tier 3,2005,SKU4205,Produce,Regular,1,2.05,4.1,0.124
ORD100740,11-10-2024,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU4291,Meat,Regular,1,6.28,5,0.045
ORD100741,23-11-2023,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU7275,Meat,Low Fat,4,33.06,4.1,0.126
ORD100742,30-07-2024,OUT020,Convenience Store,Medium,Tier 3,2013,SKU6575,Beverages,Regular,4,8.56,4.1,0.099
ORD100743,24-09-2023,OUT011,Grocery Store,Medium,Tier 3,2007,SKU9392,Personal Care,Regular,1,4,4.8,0.07
ORD100744,24-05-2023,OUT011,Grocery Store,Medium,Tier 3,2007,SKU1856,Meat,Regular,1,9.35,3.6,0.111
ORD100745,15-07-2024,OUT018,Supermarket Type 2,Small,Tier 1,2015,SKU4338,Snacks,Regular,1,2.35,3.3,0.107
ORD100746,14-04-2023,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU1554,Dairy,Low Fat,2,3.28,4.6,0.054
ORD100747,27-10-2022,OUT004,Convenience Store,Small,Tier 3,2005,SKU4450,Meat,Low Fat,6,59.07,4.1,0.085
ORD100748,21-07-2023,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU3026,Bakery,Low Fat,2,7.87,4.4,0.089
ORD100749,31-07-2023,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU6290,Dairy,Regular,1,1.36,3.4,0.104
ORD100750,18-07-2023,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU8657,Frozen,Regular,2,9.15,4.2,0.119
ORD100751,01-12-2024,OUT010,Grocery Store,Small,Tier 1,2019,SKU9972,Snacks,Regular,1,2.38,4.2,0.077
ORD100752,09-06-2022,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU6324,Bakery,Low Fat,1,4.17,4.5,0.111
ORD100753,07-01-2023,OUT009,Grocery Store,Medium,Tier 1,2018,SKU8795,Canned Foods,Low Fat,2,5.87,4.4,0.046
ORD100754,26-12-2022,OUT018,Supermarket Type 2,Small,Tier 1,2015,SKU8557,Produce,Regular,1,1.41,3.4,0.089
ORD100755,02-06-2024,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU4550,Snacks,Low Fat,1,3.04,3.4,0.062
ORD100756,28-04-2022,OUT010,Grocery Store,Small,Tier 1,2019,SKU8116,Produce,Regular,1,2.2,4,0.088
ORD100757,23-09-2022,OUT013,Supermarket Type 2,Small,Tier 2,2022,SKU8428,Beverages,Low Fat,1,2.21,3.5,0.082
ORD100758,21-07-2024,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU5951,Snacks,Low Fat,5,14.75,3.8,0.064
ORD100759,23-09-2024,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU5944,Beverages,Regular,2,4.67,4.2,0.144
ORD100760,07-09-2024,OUT004,Convenience Store,Small,Tier 3,2005,SKU9345,Dairy,Low Fat,2,4.49,3.6,0.06
ORD100761,06-03-2023,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU8477,Beverages,Regular,3,6.99,3.3,0.108
ORD100762,25-07-2023,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU6182,Frozen,Regular,2,9.77,4.3,0.092
ORD100763,17-10-2023,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU9643,Beverages,Regular,1,2.11,3.6,0.049
ORD100764,06-03-2023,OUT013,Supermarket Type 2,Small,Tier 2,2022,SKU8298,Beverages,Regular,1,2.39,4.1,0.067
ORD100765,14-07-2023,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU1187,Produce,Low Fat,2,5.46,5,0.111
ORD100766,27-01-2022,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU7132,Canned Foods,Low Fat,3,6.73,3.3,0.078
ORD100767,05-09-2023,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU1195,Produce,Regular,2,5.01,3.9,0.053
ORD100768,11-09-2023,OUT010,Grocery Store,Small,Tier 1,2019,SKU5637,Household,Regular,1,4.84,3.9,0.136
ORD100769,12-11-2022,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU1418,Dairy,Low Fat,3,6.34,4.1,0.037
ORD100770,06-05-2022,OUT020,Convenience Store,Medium,Tier 3,2013,SKU5225,Beverages,Low Fat,2,4.86,3.7,0.082
ORD100771,25-05-2023,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU1357,Beverages,Regular,4,9.83,4,0.087
ORD100772,17-12-2024,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU2514,Household,Regular,2,8.58,3.5,0.106
ORD100773,29-03-2023,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU5272,Dairy,Regular,6,12.64,3.7,0.075
ORD100774,12-12-2023,OUT020,Convenience Store,Medium,Tier 3,2013,SKU3981,Dairy,Low Fat,1,1.73,3.8,0.032
ORD100775,27-01-2022,OUT016,Grocery Store,Medium,Tier 2,2017,SKU6702,Meat,Low Fat,4,30.58,4.1,0.135
ORD100776,28-11-2024,OUT012,Convenience Store,Small,Tier 2,2006,SKU5767,Personal Care,Low Fat,1,3.66,4,0.079
ORD100777,19-03-2022,OUT018,Supermarket Type 2,Small,Tier 1,2015,SKU4558,Beverages,Regular,1,2.99,3.2,0.05
ORD100778,12-03-2023,OUT009,Grocery Store,Medium,Tier 1,2018,SKU2795,Household,Regular,1,6.1,4.6,0.12
ORD100779,15-04-2023,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU8854,Personal Care,Regular,1,3.56,4.1,0.033
ORD100780,03-01-2024,OUT016,Grocery Store,Medium,Tier 2,2017,SKU3364,Produce,Low Fat,1,2.05,4.2,0.101
ORD100781,18-12-2024,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU7088,Bakery,Regular,5,18.31,4.7,0.102
ORD100782,24-03-2023,OUT020,Convenience Store,Medium,Tier 3,2013,SKU8824,Produce,Regular,1,1.87,3.6,0.1
ORD100783,11-03-2023,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU3594,Produce,Regular,1,1.58,3.6,0.102
ORD100784,12-03-2023,OUT016,Grocery Store,Medium,Tier 2,2017,SKU3661,Household,Regular,6,37.69,4.6,0.093
ORD100785,20-11-2023,OUT009,Grocery Store,Medium,Tier 1,2018,SKU5033,Produce,Regular,1,2.27,4.6,0.061
ORD100786,10-01-2022,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU8566,Snacks,Regular,1,2.81,3.3,0.064
ORD100787,03-05-2022,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU9356,Frozen,Regular,1,5.53,4.4,0.096
ORD100788,18-11-2023,OUT014,Grocery Store,Large,Tier 3,2018,SKU2982,Meat,Regular,1,8.2,3.6,0.124
ORD100789,07-10-2024,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU7137,Meat,Regular,1,8.87,3.1,0.055
ORD100790,09-07-2023,OUT018,Supermarket Type 2,Small,Tier 1,2015,SKU9295,Snacks,Regular,3,5.99,4.2,0.064
ORD100791,11-06-2023,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU1001,Meat,Low Fat,1,6.22,3.9,0.032
ORD100792,02-11-2023,OUT004,Convenience Store,Small,Tier 3,2005,SKU9710,Meat,Regular,1,9.76,5,0.047
ORD100793,23-08-2022,OUT020,Convenience Store,Medium,Tier 3,2013,SKU6125,Snacks,Low Fat,2,6.24,3.7,0.059
ORD100794,03-09-2023,OUT010,Grocery Store,Small,Tier 1,2019,SKU5452,Snacks,Regular,1,3.23,4.6,0.036
ORD100795,30-05-2023,OUT009,Grocery Store,Medium,Tier 1,2018,SKU5284,Beverages,Regular,6,15.79,4.4,0.052
ORD100796,05-08-2022,OUT014,Grocery Store,Large,Tier 3,2018,SKU8344,Frozen,Regular,1,5.07,4.2,0.103
ORD100797,17-06-2024,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU9331,Beverages,Low Fat,7,19.4,3.9,0.078
ORD100798,05-06-2023,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU5950,Personal Care,Low Fat,1,2.79,4.1,0.089
ORD100799,13-08-2022,OUT014,Grocery Store,Large,Tier 3,2018,SKU4214,Meat,Regular,1,7.94,3.8,0.06
ORD100800,27-08-2023,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU7353,Bakery,Regular,1,3.56,3.1,0.153
ORD100801,20-10-2024,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU9964,Meat,Low Fat,1,7.44,4.8,0.055
ORD100802,30-12-2024,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU1743,Bakery,Regular,1,3.66,2.9,0.09
ORD100803,01-02-2023,OUT016,Grocery Store,Medium,Tier 2,2017,SKU1975,Beverages,Regular,1,3.05,3.6,0.083
ORD100804,26-03-2024,OUT011,Grocery Store,Medium,Tier 3,2007,SKU4985,Beverages,Regular,1,2.5,4.9,0.056
ORD100805,03-12-2023,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU5757,Beverages,Regular,3,7.19,3.9,0.089
ORD100806,18-01-2022,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU9794,Bakery,Regular,6,22.72,4.1,0.08
ORD100807,18-04-2022,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU1461,Frozen,Low Fat,1,6.26,4.1,0.068
ORD100808,03-06-2023,OUT011,Grocery Store,Medium,Tier 3,2007,SKU8379,Snacks,Regular,4,12.8,3.7,0.094
ORD100809,27-01-2024,OUT015,Grocery Store,Small,Tier 2,2012,SKU6339,Household,Regular,1,6.45,4.1,0.087
ORD100810,18-09-2024,OUT011,Grocery Store,Medium,Tier 3,2007,SKU9838,Snacks,Low Fat,2,6.1,4.6,0.052
ORD100811,31-10-2024,OUT018,Supermarket Type 2,Small,Tier 1,2015,SKU8746,Produce,Regular,2,3.2,3.2,0.048
